101.50   0.000000   0.000000
102.50   0.000000   0.000000
103.50   0.000000   0.000000
104.50   0.000000   0.000000
105.50   0.000000   0.000000
106.50   0.000000   0.000000
107.50   0.000000   0.000000
108.50   0.000000   0.000000
109.50   0.000000   0.000000
110.50   0.000000   0.000000
111.50   0.000000   0.000000
112.50   0.000000   0.000000
113.50   0.000000   0.000000
114.50   0.000000   0.000000
115.50   0.000000   0.000000
116.50   0.000000   0.000000
117.50   0.000000   0.000000
118.50   0.000000   0.000000
119.50   0.000000   0.000000
120.50   0.000000   0.000000
121.50   0.000000   0.000000
122.50   0.000000   0.000000
123.50   0.000000   0.000000
124.50   0.000000   0.000000
125.50   0.000000   0.000000
126.50   0.000000   0.000000
127.50   0.000000   0.000000
128.50   0.000000   0.000000
129.50   0.000000   0.000000
130.50   0.000000   0.000000
131.50   0.000000   0.000000
132.50   0.000000   0.000000
133.50   0.000000   0.000000
134.50   0.000000   0.000000
135.50   0.000000   0.000000
136.50   0.000000   0.000000
137.50   0.000000   0.000000
138.50   0.000000   0.000000
139.50   0.000000   0.000000
140.50   0.000000   0.000000
141.50   0.000000   0.000000
142.50   0.000000   0.000000
143.50   0.000000   0.000000
144.50   0.000000   0.000000
145.50   0.000000   0.000000
146.50   0.000000   0.000000
147.50   0.000000   0.000000
148.50   0.000000   0.000000
149.50   0.000000   0.000000
150.50   0.000000   0.000000
151.50   0.000000   0.000000
152.50   0.000000   0.000000
153.50   0.000000   0.000000
154.50   0.000000   0.000000
155.50   0.000000   0.000000
156.50   0.000000   0.000000
157.50   0.000000   0.000000
158.50   0.000000   0.000000
159.50   0.000000   0.000000
160.50   0.000000   0.000000
161.50   0.000000   0.000000
162.50   0.000000   0.000000
163.50   0.000000   0.000000
164.50   0.000000   0.000000
165.50   0.000000   0.000000
166.50   0.000000   0.000000
167.50   0.000000   0.000000
168.50   0.000000   0.000000
169.50   0.000000   0.000000
170.50   0.000000   0.000000
171.50   0.000000   0.000000
172.50   0.000000   0.000000
173.50   0.000000   0.000000
174.50   0.000000   0.000000
175.50   0.000000   0.000000
176.50   0.000000   0.000000
177.50   0.000000   0.000000
178.50   0.000000   0.000000
179.50   0.000000   0.000000
180.50   0.000000   0.000000
181.50   0.000000   0.000000
182.50   0.000000   0.000000
183.50   0.000000   0.000000
184.50   0.000000   0.000000
185.50   0.000000   0.000000
186.50   0.000000   0.000000
187.50   0.000000   0.000000
188.50   0.000000   0.000000
189.50   0.000000   0.000000
190.50   0.000000   0.000000
191.50   0.000000   0.000000
192.50   0.000000   0.000000
193.50   0.000000   0.000000
194.50   0.000000   0.000000
195.50   0.000000   0.000000
196.50   0.000000   0.000000
197.50   0.000000   0.000000
198.50   0.000000   0.000000
199.50   0.000000   0.000000
